Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,370.0,0.12,246,0.81,99.6,30387.35625,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,261,2026-05-19,-2.0,PE,230.0,0.12,246,0.52,99.38,47332.35625,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,260.0,0.21,244,0.67,98.35,36302.9125,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,270.0,0.21,244,0.61,98.2,40327.9125,No upcoming events found.,No upcoming events found.,No news found.
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,1294.4,1243,2026-05-14,-7.0,CE,1450.0,0.61,244,0.49,98.19,50360.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1360.0,0.61,244,0.56,98.44,43464.6,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,730,2026-04-29,-22.0,CE,400.0,0.21,244,0.57,98.84,42743.4125,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1297,2026-04-24,-27.0,PE,1120.0,0.49,243,0.46,98.77,53417.25,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,220.0,0.06,243,0.54,99.71,44893.645,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14500.0,4.86,243,0.4,98.61,60574.0,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,205.0,0.06,243,0.49,99.51,50063.18,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1160.0,0.49,243,0.54,98.69,44975.0,No upcoming events found.,No upcoming events found.,No news found.
MAXHEALTH,Max Healthcare Institute Ltd.,Healthcare,1063.65,924,2026-05-21,0.0,PE,900.0,0.46,242,0.49,98.82,50004.53125,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1330.0,0.69,240,0.62,98.4,39084.15,No upcoming events found.,No upcoming events found.,No news found.
JIOFIN,Jio Financial Services Ltd.,Financial Services,230.31,245,2026-04-17,-34.0,CE,300.0,0.1,240,0.21,99.33,112769.48,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6500.0,1.91,239,0.54,99.84,43953.1875,No upcoming events found.,No upcoming events found.,No news found.
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,511.95,390,2026-04-30,-21.0,PE,460.0,0.21,239,0.35,98.22,67790.0,No upcoming events found.,No upcoming events found.,No news found.
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,10296.0,9245,2026-05-07,-14.0,CE,11500.0,4.76,238,0.41,98.34,58327.25,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,7400.0,1.9,237,0.31,99.11,76802.375,No upcoming events found.,No upcoming events found.,No news found.
POWERGRID,Power Grid Corporation of India Ltd.,Power,298.15,290,2026-05-15,-6.0,PE,260.0,0.12,237,0.47,99.21,50617.9,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2080.0,0.86,237,0.58,98.63,40922.8875,No upcoming events found.,No upcoming events found.,No news found.
POWERGRID,Power Grid Corporation of India Ltd.,Power,298.15,290,2026-05-15,-6.0,PE,250.0,0.12,237,0.54,99.32,43872.9,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,650.0,0.53,236,0.65,99.44,36178.65,No upcoming events found.,No upcoming events found.,No news found.
AMBUJACEM,Ambuja Cements Ltd.,Construction Materials,427.2,428,2026-05-04,-17.0,CE,510.0,0.23,236,0.22,98.8,106915.725,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,850.0,0.26,236,0.34,99.17,70075.35,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,5000.0,1.58,236,0.35,99.0,67733.3,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,381,2026-05-12,-9.0,PE,360.0,0.16,235,0.45,97.59,52874.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,490.0,0.16,235,0.54,99.16,43289.75,No upcoming events found.,No upcoming events found.,No news found.
TATAPOWER,Tata Power Co. Ltd.,Power,413.8,398,2026-05-12,-9.0,CE,480.0,0.16,235,0.49,99.34,48393.25,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,4950.0,1.56,234,0.47,99.17,49954.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1020,2026-05-15,-6.0,PE,840.0,0.31,234,0.35,98.68,67101.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1140.0,0.31,234,0.51,99.25,46079.0,No upcoming events found.,No upcoming events found.,No news found.
JINDALSTEL,Jindal Steel Ltd.,Metals & Mining,1211.5,1161,2026-05-01,-20.0,PE,1060.0,0.38,234,0.3,98.68,78775.5625,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1120.0,0.31,234,0.46,99.17,51253.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1130.0,0.31,234,0.48,99.09,48673.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1110.0,0.31,234,0.43,98.99,53894.0,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1410.0,0.38,234,0.35,99.18,66975.8125,No upcoming events found.,No upcoming events found.,No news found.
BAJFINANCE,Bajaj Finance Ltd.,Financial Services,914.15,866,2026-04-29,-22.0,CE,1060.0,0.31,234,0.36,99.06,65006.1875,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1260,2026-04-25,-26.0,CE,1450.0,0.38,234,0.4,99.3,58188.3125,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,587,2026-04-16,-35.0,CE,690.0,0.21,233,0.39,98.83,60042.4,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,855.0,0.43,233,0.6,98.53,38937.6625,No upcoming events found.,No upcoming events found.,No news found.
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,828.9,712,2026-05-06,-15.0,CE,990.0,0.28,233,0.36,99.33,64743.65,No upcoming events found.,No upcoming events found.,No news found.
UNIONBANK,Union Bank of India,Financial Services,157.53,184,2026-04-23,-28.0,CE,192.5,0.05,232,0.34,99.36,68869.18,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,5100.0,1.55,232,0.37,99.08,62460.3,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1320.0,0.66,231,0.57,98.22,40334.15,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,495.0,0.16,231,0.43,99.07,54097.38125,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1297,2026-04-24,-27.0,PE,1160.0,0.46,231,0.38,98.57,60482.25,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,505.0,0.16,231,0.47,99.16,48924.63125,No upcoming events found.,No upcoming events found.,No news found.
BEL,Bharat Electronics Ltd.,Capital Goods,410.2,437,2026-05-19,-2.0,CE,500.0,0.16,231,0.45,99.12,51533.13125,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1210,2026-05-13,-8.0,CE,1600.0,0.61,229,0.49,98.72,46478.875,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6259,2026-05-08,-13.0,PE,5300.0,1.84,229,0.3,99.0,77811.625,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2500.0,0.76,228,0.37,98.84,62499.45,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,154,2026-05-21,0.0,CE,186.0,0.07,228,0.6,98.9,38222.729999999996,No upcoming events found.,No upcoming events found.,No news found.
SOLARINDS,Solar Industries India Ltd.,Chemicals,18070.0,13394,2026-05-15,-6.0,PE,13500.0,4.56,228,0.33,99.16,69432.5,No upcoming events found.,No upcoming events found.,No news found.
ADANIENT,Adani Enterprises Ltd.,Metals & Mining,2695.1,1869,2026-04-30,-21.0,PE,1800.0,0.74,227,0.31,99.68,73907.7625,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,400.0,0.16,227,0.5,99.31,45400.25,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,395.0,0.16,227,0.48,98.97,47710.25,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,4200.0,1.3,227,0.83,99.5,27319.575,No upcoming events found.,No upcoming events found.,No news found.
RECLTD,REC Ltd.,Financial Services,329.15,340,2026-04-28,-23.0,CE,390.0,0.16,227,0.45,99.22,50356.25,No upcoming events found.,No upcoming events found.,No news found.
DLF,DLF Ltd.,Realty,573.75,544,2026-05-13,-8.0,CE,700.0,0.28,226,0.21,99.05,109179.925,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,190,2026-05-15,-6.0,PE,180.0,0.08,226,0.41,98.0,55592.1625,No upcoming events found.,No upcoming events found.,No news found.
TATASTEEL,Tata Steel Ltd.,Metals & Mining,204.3,208,2026-05-15,-6.0,CE,235.0,0.08,226,0.38,98.7,59496.6625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,850.0,0.41,226,0.57,98.47,39922.1625,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,370,2026-05-02,-19.0,CE,430.0,0.11,225,0.32,99.39,69496.5,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,370,2026-05-02,-19.0,CE,435.0,0.11,225,0.34,99.44,65896.5,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,370,2026-05-02,-19.0,CE,425.0,0.11,225,0.31,98.84,73076.5,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,353,2026-05-02,-19.0,PE,320.0,0.11,225,0.38,98.91,59416.5,No upcoming events found.,No upcoming events found.,No news found.
SHREECEM,Shree Cement Ltd.,Construction Materials,24100.0,23357,2026-05-06,-15.0,CE,27500.0,9.02,225,0.41,98.87,55376.125,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,720.0,0.5,225,0.48,97.25,47190.65,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1260.0,0.6,225,0.44,98.0,51488.375,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,3015,2026-05-05,-16.0,CE,3560.0,1.12,225,0.39,98.96,58222.1,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,591,2026-05-11,-10.0,PE,550.0,0.23,225,0.39,98.86,57466.25,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,1040.0,0.56,225,0.51,98.22,44020.6,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,116.0,0.05,223,0.5,99.08,44296.975,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,104,2026-05-14,-7.0,CE,115.0,0.05,223,0.49,98.85,45996.475,No upcoming events found.,No upcoming events found.,No news found.
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,96.2,81,2026-05-14,-7.0,PE,84.0,0.05,223,0.43,97.93,52286.975,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4850.0,1.27,223,0.44,99.28,50961.5,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,4700.0,1.27,223,0.37,99.06,60357.5,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,360.0,0.11,222,0.61,99.21,36489.85625,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,261,2026-05-19,-2.0,PE,240.0,0.11,222,0.41,99.3,54442.85625,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,287,2026-05-19,-2.0,CE,355.0,0.11,222,0.56,99.52,39432.60625,No upcoming events found.,No upcoming events found.,No news found.
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,2397.1,2340,2026-04-30,-21.0,CE,3000.0,1.11,222,0.37,99.18,59565.6,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,261,2026-05-19,-2.0,PE,225.0,0.11,222,0.51,99.41,43777.60625,No upcoming events found.,No upcoming events found.,No news found.
BPCL,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,287.65,261,2026-05-19,-2.0,PE,245.0,0.11,222,0.38,98.66,58195.10625,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2102,2026-04-30,-21.0,PE,1980.0,0.74,221,0.35,97.71,63309.45,No upcoming events found.,No upcoming events found.,No news found.
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,2635.6,2357,2026-04-16,-35.0,CE,3180.0,0.74,221,0.32,99.66,69460.8,No upcoming events found.,No upcoming events found.,No news found.
HAL,Hindustan Aeronautics Ltd.,Capital Goods,4290.0,3810,2026-05-14,-7.0,CE,5300.0,1.48,221,0.43,99.53,52014.3,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3812,2026-04-22,-29.0,PE,3600.0,2.2,220,0.41,97.69,53115.6,No upcoming events found.,No upcoming events found.,No news found.
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,153.1,135,2026-05-21,0.0,PE,120.0,0.07,220,0.71,98.97,31009.73,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6200.0,1.76,220,0.39,99.32,57194.6875,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,153.0,0.03,219,0.32,99.52,69628.4375,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,14900.0,4.39,219,0.41,99.41,53436.5,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,160.0,0.03,219,0.41,99.61,53833.4375,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,154.0,0.03,219,0.33,99.35,67265.4375,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,156.0,0.03,219,0.35,99.56,62675.4375,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,550.0,0.16,219,0.56,99.37,39437.8875,No upcoming events found.,No upcoming events found.,No news found.
CANBK,Canara Bank,Financial Services,124.93,142,2026-05-11,-10.0,CE,155.0,0.03,219,0.34,99.55,64970.4375,No upcoming events found.,No upcoming events found.,No news found.
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,455.0,472,2026-04-27,-24.0,CE,540.0,0.16,219,0.5,99.3,44122.3875,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1460.0,0.31,218,0.35,99.31,63383.6,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1420.0,0.62,218,0.78,99.32,27877.15,No upcoming events found.,No upcoming events found.,No news found.
NESTLEIND,Nestle India Ltd.,Fast Moving Consumer Goods,1416.0,1235,2026-04-21,-30.0,CE,1620.0,0.44,218,0.34,99.1,63459.5,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1450.0,0.31,218,0.33,99.28,66071.6,No upcoming events found.,No upcoming events found.,No news found.
ICICIBANK,ICICI Bank Ltd.,Financial Services,1229.8,1251,2026-04-18,-33.0,CE,1430.0,0.31,218,0.31,99.33,70964.6,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8250.0,1.75,218,0.39,99.68,55689.5625,No upcoming events found.,No upcoming events found.,No news found.
